timestamp_leitura,vehicle_id,latencia_segundos
1768875567.716176,EV-019,0.05295991897583008
1768875567.7765071,EV-007,0.06251645088195801
1768875567.7780201,EV-012,0.012961626052856445
1768875567.8672578,EV-017,0.05096864700317383
1768875567.9204202,EV-013,0.053162336349487305
1768875567.987598,EV-012,0.06768465042114258
1768875567.9895139,EV-008,0.01513528823852539
1768875568.0910838,EV-007,0.06346631050109863
1768875568.1359365,EV-019,0.057173967361450195
1768875568.1874962,EV-003,0.057373762130737305
1768875568.2321994,EV-006,0.05095338821411133
1768875568.283883,EV-006,0.051683664321899414
1768875568.3455052,EV-001,0.06162214279174805
1768875568.3966513,EV-006,0.04969048500061035
1768875568.4651864,EV-016,0.06119728088378906
1768875568.507888,EV-010,0.05260801315307617
1768875568.5572991,EV-007,0.050736427307128906
1768875568.6218572,EV-009,0.06352019309997559
1768875568.66383,EV-015,0.054622650146484375
1768875568.7161717,EV-015,0.05504179000854492
1768875568.775151,EV-012,0.06323099136352539
1768875568.8202174,EV-002,0.05772519111633301
1768875568.863355,EV-009,0.050185441970825195
1768875568.9175982,EV-007,0.05167651176452637
1768875568.980124,EV-012,0.06252574920654297
1768875569.0217607,EV-020,0.05352973937988281
1768875569.0695117,EV-006,0.05056118965148926
1768875569.1192777,EV-002,0.04976606369018555
1768875569.1776896,EV-004,0.056789398193359375
1768875569.2240477,EV-002,0.05058693885803223
1768875569.275219,EV-016,0.051171302795410156
1768875569.3280637,EV-014,0.05284476280212402
1768875569.3814056,EV-014,0.05531787872314453
1768875569.4348686,EV-020,0.05647134780883789
1768875569.4971223,EV-017,0.06680822372436523
1768875569.5427878,EV-017,0.061260223388671875
1768875569.5855439,EV-001,0.052994728088378906
1768875569.6418633,EV-018,0.058362483978271484
1768875569.7003875,EV-006,0.06408572196960449
1768875569.7438421,EV-014,0.0563509464263916
1768875569.7959855,EV-016,0.05558323860168457
1768875569.854788,EV-017,0.06349563598632812
1768875569.8962843,EV-005,0.054300785064697266
1768875569.9434893,EV-003,0.050891876220703125
1768875569.9956465,EV-001,0.05215716361999512
1768875570.0600736,EV-005,0.06442713737487793
1768875570.107269,EV-009,0.059229135513305664
1768875570.168448,EV-009,0.0626680850982666
1768875570.2121406,EV-006,0.05529141426086426
1768875570.2648404,EV-001,0.05722355842590332
1768875570.3137023,EV-013,0.055164337158203125
1768875570.3716795,EV-016,0.0615534782409668
1768875570.418264,EV-013,0.05711984634399414
1768875570.4697087,EV-004,0.05787038803100586
1768875570.5294309,EV-010,0.06631183624267578
1768875570.5724108,EV-001,0.05578255653381348
1768875570.6218479,EV-019,0.053617000579833984
1768875570.6851957,EV-019,0.06536650657653809
1768875570.7245922,EV-014,0.05300092697143555
1768875570.7742908,EV-013,0.051717519760131836
1768875570.8402576,EV-001,0.06697988510131836
1768875570.880274,EV-007,0.05633044242858887
1768875570.9258556,EV-003,0.05140542984008789
1768875570.9799597,EV-012,0.05410408973693848
1768875571.0276294,EV-018,0.05067753791809082
1768875571.0922284,EV-011,0.06459903717041016
1768875571.136062,EV-004,0.05634641647338867
1768875571.1831672,EV-011,0.05176186561584473
1768875571.2492516,EV-008,0.0672154426574707
1768875571.293187,EV-004,0.06044149398803711
1768875571.3390222,EV-020,0.05360889434814453
1768875571.4058292,EV-004,0.06913113594055176
1768875571.4501808,EV-014,0.06029915809631348
1768875571.4923596,EV-019,0.051184654235839844
1768875571.5471568,EV-005,0.05479717254638672
1768875571.6055012,EV-001,0.061456918716430664
1768875571.651353,EV-008,0.05113863945007324
1768875571.7106311,EV-006,0.059278249740600586
1768875571.7544355,EV-006,0.051659584045410156
1768875571.8050618,EV-008,0.050626277923583984
1768875571.8558323,EV-012,0.05077052116394043
1768875571.909343,EV-010,0.05351066589355469
1768875571.9585161,EV-003,0.051683664321899414
1768875572.0111175,EV-015,0.0536198616027832
1768875572.0594406,EV-006,0.05113577842712402
1768875572.1166935,EV-019,0.05725288391113281
1768875572.16413,EV-019,0.05119490623474121
1768875572.2166252,EV-020,0.05249524116516113
1768875572.279644,EV-019,0.06036829948425293
1768875572.3272402,EV-001,0.05464649200439453
1768875572.3847234,EV-003,0.0602421760559082
1768875572.4329174,EV-019,0.05453348159790039
1768875572.4977622,EV-003,0.06748223304748535
1768875572.537941,EV-001,0.05569863319396973
1768875572.5941753,EV-001,0.060476064682006836
1768875572.63576,EV-012,0.05099177360534668
1768875572.7340593,EV-013,0.09829926490783691
1768875572.7361257,EV-004,0.04694843292236328
1768875572.795396,EV-012,0.05499434471130371
1768875572.8394651,EV-016,0.04857134819030762
1768875572.906582,EV-017,0.06487250328063965
1768875572.9085941,EV-016,0.01615619659423828
1768875572.9947224,EV-014,0.051752328872680664
1768875573.0561495,EV-016,0.062444448471069336
1768875573.099831,EV-003,0.0507047176361084
1768875573.151756,EV-011,0.051924943923950195
1768875573.213944,EV-004,0.06289362907409668
1768875573.2536514,EV-008,0.05097174644470215
1768875573.308922,EV-020,0.05527067184448242
1768875573.3745437,EV-014,0.06965136528015137
1768875573.4172475,EV-015,0.061196088790893555
1768875573.461287,EV-002,0.053519248962402344
1768875573.5170398,EV-009,0.05575275421142578
1768875573.5776646,EV-019,0.06518745422363281
1768875573.6201198,EV-010,0.05625557899475098
1768875573.6693656,EV-013,0.05399727821350098
1768875573.7197833,EV-010,0.05255913734436035
1768875573.7756467,EV-008,0.055863380432128906
1768875573.8222046,EV-003,0.051239013671875
1768875573.8880963,EV-012,0.06589174270629883
1768875573.9302747,EV-001,0.05508613586425781
1768875573.977194,EV-013,0.05106306076049805
1768875574.0264268,EV-014,0.04923272132873535
1768875574.079378,EV-015,0.05122542381286621
1768875574.1318667,EV-002,0.05248880386352539
1768875574.1847181,EV-004,0.054459333419799805
1768875574.2499359,EV-018,0.06795549392700195
1768875574.2887483,EV-014,0.05538582801818848
1768875574.3361735,EV-011,0.05120587348937988
1768875574.39489,EV-010,0.058716535568237305
1768875574.4403172,EV-003,0.05310249328613281
1768875574.4975421,EV-008,0.059241533279418945
1768875574.54584,EV-013,0.05596184730529785
1768875574.6063938,EV-005,0.06482458114624023
1768875574.6531308,EV-009,0.06035161018371582
1768875574.695215,EV-006,0.050971031188964844
1768875574.7434614,EV-019,0.04824638366699219
1768875574.8212109,EV-010,0.07450175285339355
1768875574.821735,EV-020,0.024478673934936523
1768875574.9039757,EV-012,0.056307077407836914
1768875574.9518743,EV-018,0.05315542221069336
1768875575.0116773,EV-011,0.061995744705200195
1768875575.053224,EV-014,0.05300307273864746
1768875575.1035566,EV-001,0.05241847038269043
1768875575.1519814,EV-019,0.04944157600402832
1768875575.2088249,EV-004,0.05523109436035156
1768875575.2603707,EV-011,0.05510306358337402
1768875575.3096588,EV-016,0.05327296257019043
1768875575.3729253,EV-007,0.06530261039733887
1768875575.4174178,EV-015,0.057340383529663086
1768875575.4725986,EV-017,0.061368703842163086
1768875575.5157738,EV-001,0.05364418029785156
1768875575.5676053,EV-012,0.05447888374328613
1768875575.62058,EV-002,0.05496358871459961
1768875575.6675143,EV-016,0.050959110260009766
1768875575.7256017,EV-007,0.05808734893798828
1768875575.7752144,EV-005,0.056847572326660156
1768875575.8171897,EV-003,0.048011064529418945
1768875575.8713198,EV-018,0.05143117904663086
1768875575.9262793,EV-002,0.05495953559875488
1768875575.979537,EV-017,0.0570828914642334
1768875576.030875,EV-019,0.0573267936706543
1768875576.075161,EV-014,0.05075335502624512
1768875576.1260388,EV-010,0.05087780952453613
1768875576.178889,EV-014,0.05285024642944336
1768875576.2290606,EV-004,0.05235433578491211
1768875576.293255,EV-010,0.0641944408416748
1768875576.3391027,EV-001,0.0561976432800293
1768875576.405445,EV-014,0.06824541091918945
1768875576.4485855,EV-015,0.056981801986694336
1768875576.4975061,EV-007,0.05443692207336426
1768875576.5625062,EV-019,0.06830263137817383
1768875576.5635135,EV-011,0.018074750900268555
1768875576.6557598,EV-016,0.05877256393432617
1768875576.700165,EV-010,0.05139017105102539
1768875576.7593,EV-013,0.05874133110046387
1768875576.8032055,EV-014,0.05106019973754883
1768875576.8591952,EV-015,0.0565035343170166
1768875576.9097362,EV-003,0.05396890640258789
1768875576.9916372,EV-019,0.08391571044921875
1768875576.9924262,EV-019,0.033570051193237305
1768875577.0638313,EV-012,0.05411028861999512
1768875577.1268022,EV-016,0.06506967544555664
1768875577.1283588,EV-015,0.015829801559448242
1768875577.220437,EV-013,0.05726933479309082
1768875577.2657464,EV-012,0.05190229415893555
1768875577.3246238,EV-006,0.05939221382141113
1768875577.3736994,EV-016,0.05537247657775879
1768875577.4319973,EV-017,0.06249070167541504
1768875577.4747584,EV-007,0.054380178451538086
1768875577.5280776,EV-016,0.05686688423156738
1768875577.5774078,EV-009,0.05530095100402832
1768875577.6388972,EV-005,0.06564807891845703
1768875577.6839714,EV-005,0.05350208282470703
1768875577.7339532,EV-003,0.05226564407348633
1768875577.7878602,EV-013,0.055542945861816406
1768875577.8393502,EV-006,0.056458473205566406
1768875577.887609,EV-010,0.0528101921081543
1768875577.951553,EV-001,0.06504321098327637
1768875577.994405,EV-009,0.05728459358215332
1768875578.0356734,EV-001,0.04667067527770996
1768875578.0917952,EV-018,0.05054187774658203
1768875578.151142,EV-009,0.05832958221435547
1768875578.1988962,EV-015,0.054186344146728516
1768875578.2625217,EV-006,0.06664204597473145
1768875578.3094783,EV-010,0.05916333198547363
1768875578.3607478,EV-010,0.05942869186401367
1768875578.4053447,EV-006,0.05240607261657715
1768875578.4646177,EV-020,0.0602879524230957
1768875578.5087547,EV-011,0.05240774154663086
1768875578.571893,EV-019,0.06313824653625488
1768875578.6199994,EV-013,0.058335304260253906
1768875578.6678057,EV-018,0.05421614646911621
1768875578.7153692,EV-007,0.050849199295043945
1768875578.7660527,EV-019,0.05068349838256836
1768875578.8228881,EV-003,0.054378509521484375
1768875578.8711214,EV-008,0.05124497413635254
1768875578.9346201,EV-005,0.062484025955200195
1768875578.9793642,EV-010,0.05659055709838867
1768875579.0261853,EV-004,0.05244612693786621
1768875579.0753667,EV-005,0.05090141296386719
1768875579.1385045,EV-012,0.06313776969909668
1768875579.2076163,EV-003,0.0738365650177002
1768875579.2094948,EV-019,0.023205280303955078
1768875579.2966046,EV-010,0.05943179130554199
1768875579.34098,EV-015,0.05215167999267578
1768875579.405905,EV-003,0.06617927551269531
1768875579.448187,EV-011,0.05701327323913574
1768875579.4955902,EV-015,0.053193092346191406
1768875579.5621176,EV-013,0.06859254837036133
1768875579.5994706,EV-013,0.05203437805175781
1768875579.6522293,EV-001,0.053069353103637695
1768875579.7137907,EV-009,0.06346249580383301
1768875579.7553139,EV-009,0.0537257194519043
1768875579.8033051,EV-002,0.05090022087097168
1768875579.8543613,EV-005,0.0510561466217041
1768875579.919223,EV-014,0.06486177444458008
1768875579.9630837,EV-014,0.05762767791748047
1768875580.0072749,EV-015,0.050664424896240234
1768875580.0587788,EV-019,0.051503896713256836
1768875580.118457,EV-020,0.05967831611633301
1768875580.1636484,EV-007,0.053293704986572266
1768875580.2146134,EV-014,0.05390667915344238
1768875580.2632601,EV-001,0.051828861236572266
1768875580.319653,EV-019,0.05639290809631348
1768875580.366815,EV-020,0.05113482475280762
1768875580.4362974,EV-005,0.06694531440734863
1768875580.48151,EV-015,0.05860447883605957
1768875580.5426297,EV-020,0.06597304344177246
1768875580.585772,EV-003,0.05369377136230469
1768875580.6364737,EV-006,0.052747249603271484
1768875580.69959,EV-014,0.06411004066467285
1768875580.7462623,EV-002,0.05894756317138672
1768875580.7954555,EV-014,0.056143760681152344
1768875580.8433566,EV-015,0.051573991775512695
1768875580.9035525,EV-006,0.06121945381164551
1768875580.947605,EV-001,0.05369830131530762
1768875580.995036,EV-003,0.049283504486083984
1768875581.0624845,EV-006,0.06577539443969727
1768875581.0640595,EV-002,0.01531529426574707
1768875581.1516037,EV-015,0.05168962478637695
1768875581.2157805,EV-014,0.06469058990478516
1768875581.253046,EV-005,0.05112791061401367
1768875581.3079762,EV-005,0.05493021011352539
1768875581.3564155,EV-018,0.05256462097167969
1768875581.4113002,EV-015,0.055951595306396484
1768875581.4641051,EV-018,0.05529665946960449
1768875581.5130718,EV-007,0.05287885665893555
1768875581.5774171,EV-005,0.06597256660461426
1768875581.6208806,EV-018,0.058077335357666016
1768875581.6666934,EV-007,0.05258798599243164
1768875581.7152493,EV-018,0.04990339279174805
1768875581.7870257,EV-002,0.06893181800842285
1768875581.8379643,EV-019,0.06174445152282715
1768875581.8836093,EV-018,0.05085945129394531
1768875581.9356456,EV-005,0.052036285400390625
1768875581.9950767,EV-003,0.06036067008972168
1768875582.036275,EV-004,0.05062413215637207
1768875582.0867777,EV-013,0.050502777099609375
1768875582.135569,EV-007,0.04879140853881836
1768875582.1892343,EV-020,0.05066728591918945
1768875582.2444448,EV-013,0.05521059036254883
1768875582.2933795,EV-020,0.05281209945678711
1768875582.3559124,EV-015,0.06408047676086426
1768875582.40123,EV-005,0.05855107307434082
1768875582.4568617,EV-005,0.06311917304992676
1768875582.4586287,EV-003,0.013642072677612305
1768875582.5598717,EV-002,0.06372618675231934
1768875582.6022477,EV-002,0.05337071418762207
1768875582.6655982,EV-012,0.06335043907165527
1768875582.7112865,EV-010,0.05479288101196289
1768875582.7622423,EV-005,0.05359530448913574
1768875582.8276215,EV-007,0.06386661529541016
1768875582.8713815,EV-010,0.0549471378326416
1768875582.9287226,EV-003,0.058348894119262695
1768875582.9790561,EV-008,0.0576786994934082
1768875583.0232928,EV-017,0.050765275955200195
1768875583.07514,EV-004,0.051847219467163086
1768875583.1410935,EV-007,0.06495380401611328
1768875583.1410935,EV-009,0.012875556945800781
1768875583.245844,EV-011,0.0655813217163086
1768875583.293226,EV-009,0.061492919921875
1768875583.3409324,EV-010,0.05777311325073242
1768875583.4052274,EV-008,0.07081866264343262
1768875583.447635,EV-018,0.058669090270996094
1768875583.494188,EV-013,0.05442070960998535
1768875583.5491772,EV-017,0.058028459548950195
1768875583.608225,EV-004,0.06037282943725586
1768875583.6587803,EV-005,0.054909467697143555
1768875583.706547,EV-009,0.050885677337646484
1768875583.7631667,EV-001,0.05661964416503906
1768875583.8075182,EV-016,0.05045318603515625
1768875583.868238,EV-006,0.06071972846984863
1768875583.9643543,EV-016,0.10563468933105469
1768875583.9667473,EV-015,0.05672645568847656
1768875584.0260894,EV-006,0.06257367134094238
1768875584.0707285,EV-019,0.056134700775146484
1768875584.116255,EV-013,0.050794124603271484
1768875584.166841,EV-008,0.05058598518371582
1768875584.235128,EV-009,0.06828689575195312
1768875584.2820835,EV-005,0.06293320655822754
1768875584.3282623,EV-001,0.05807065963745117
1768875584.3891954,EV-011,0.06054878234863281
1768875584.4323325,EV-011,0.05116891860961914
1768875584.4929366,EV-001,0.060604095458984375
1768875584.537259,EV-014,0.05327725410461426
1768875584.5925756,EV-004,0.05687856674194336
1768875584.6565423,EV-007,0.06893229484558105
1768875584.6992762,EV-018,0.060318708419799805
1768875584.742232,EV-007,0.05058932304382324
1768875584.7956278,EV-018,0.053395748138427734
1768875584.8536997,EV-007,0.06063532829284668
1768875584.8991501,EV-007,0.055017948150634766
1768875584.9470413,EV-011,0.05184817314147949
1768875584.9949021,EV-018,0.04887676239013672
1768875585.0632887,EV-013,0.06587505340576172
1768875585.1057005,EV-002,0.05723094940185547
1768875585.15051,EV-011,0.050966501235961914
1768875585.1893072,EV-018,0.03879714012145996
1768875585.264136,EV-006,0.06236147880554199
1768875585.3051622,EV-006,0.052585601806640625
1768875585.3561058,EV-011,0.05208849906921387
1768875585.4222238,EV-013,0.06711363792419434
1768875585.4267414,EV-009,0.019588947296142578
1768875585.5144613,EV-015,0.0559849739074707
1768875585.5770166,EV-007,0.06719803810119629
1768875585.6207726,EV-018,0.056864023208618164
1768875585.6662722,EV-009,0.05110430717468262
1768875585.7295194,EV-006,0.0632472038269043
1768875585.7752705,EV-006,0.058161258697509766
1768875585.8184195,EV-019,0.05074310302734375
1768875585.870023,EV-020,0.05160355567932129
1768875585.9266212,EV-006,0.055086374282836914
1768875585.974934,EV-012,0.05269479751586914
1768875586.0264633,EV-009,0.05354762077331543
1768875586.0747485,EV-002,0.051293134689331055
1768875586.124917,EV-010,0.05069422721862793
1768875586.1871188,EV-009,0.062201738357543945
1768875586.192762,EV-012,0.016901016235351562
1768875586.277825,EV-004,0.05108761787414551
1768875586.3404493,EV-012,0.06262421607971191
1768875586.3853824,EV-009,0.055989742279052734
1768875586.4358952,EV-019,0.053533077239990234
1768875586.4970825,EV-012,0.06278252601623535
1768875586.5407138,EV-012,0.05476260185241699
1768875586.6099572,EV-018,0.07243633270263672
1768875586.6487846,EV-003,0.05846238136291504
1768875586.6954472,EV-007,0.0529332160949707
1768875586.7469187,EV-016,0.05147147178649902
1768875586.806149,EV-009,0.060160160064697266
1768875586.8499353,EV-016,0.05330848693847656
1768875586.902064,EV-004,0.053643226623535156
1768875586.9537344,EV-002,0.05318117141723633
1768875587.005967,EV-012,0.053829193115234375
1768875587.062671,EV-008,0.0590667724609375
1768875587.062671,EV-015,0.008246660232543945
1768875587.1715,EV-005,0.06615757942199707
1768875587.2070816,EV-006,0.05095410346984863
1768875587.260931,EV-012,0.05384945869445801
1768875587.3303223,EV-008,0.07208704948425293
1768875587.3775587,EV-006,0.06368017196655273
1768875587.379098,EV-011,0.013783693313598633
1768875587.4852269,EV-008,0.06835579872131348
1768875587.528286,EV-004,0.05983614921569824
1768875587.5715728,EV-003,0.05151867866516113
1768875587.6377714,EV-004,0.06619858741760254
1768875587.6791039,EV-012,0.05518817901611328
1768875587.728595,EV-013,0.050896644592285156
1768875587.799856,EV-008,0.07126092910766602
1768875587.843181,EV-017,0.06373739242553711
1768875587.8846853,EV-002,0.05398726463317871
1768875587.9352262,EV-006,0.054068803787231445
1768875587.9889786,EV-016,0.05691051483154297
1768875588.0386806,EV-020,0.05272078514099121
1768875588.0912037,EV-011,0.052523136138916016
1768875588.150888,EV-001,0.06027555465698242
1768875588.1931963,EV-004,0.05109524726867676
1768875588.2480462,EV-005,0.054849863052368164
1768875588.3133807,EV-013,0.06805086135864258
1768875588.3557951,EV-006,0.05914044380187988
1768875588.4000332,EV-001,0.05159282684326172
1768875588.4691503,EV-009,0.0697031021118164
1768875588.5039608,EV-005,0.0532374382019043
1768875588.5609303,EV-017,0.05895423889160156
1768875588.6034875,EV-019,0.05105137825012207
1768875588.686497,EV-009,0.08300948143005371
1768875588.6885724,EV-013,0.03161454200744629
1768875588.7626119,EV-005,0.05317187309265137
1768875588.8102922,EV-019,0.0496978759765625
1768875588.869551,EV-007,0.05766439437866211
1768875588.9145076,EV-012,0.0509638786315918
1768875588.965985,EV-001,0.052088260650634766
1768875589.0263662,EV-002,0.060381174087524414
1768875589.0684755,EV-010,0.05089569091796875
1768875589.1175463,EV-015,0.04907083511352539
1768875589.1803105,EV-011,0.061154842376708984
1768875589.224113,EV-004,0.05215811729431152
1768875589.2805107,EV-009,0.05639767646789551
1768875589.3395934,EV-016,0.06378746032714844
1768875589.3840346,EV-010,0.056192874908447266
1768875589.4372418,EV-015,0.058655738830566406
1768875589.485993,EV-009,0.0559544563293457
1768875589.5443416,EV-009,0.06038236618041992
1768875589.5926929,EV-020,0.05431246757507324
1768875589.6500616,EV-011,0.0604708194732666
1768875589.695304,EV-016,0.05100131034851074
1768875589.7465253,EV-017,0.051221370697021484
1768875589.7992828,EV-015,0.05167675018310547
1768875589.8510156,EV-011,0.05274629592895508
1768875589.9015832,EV-010,0.05279660224914551
1768875589.951053,EV-009,0.05147743225097656
1768875590.0104346,EV-004,0.06026911735534668
1768875590.054834,EV-004,0.05337715148925781
1768875590.1024365,EV-005,0.0501401424407959
1768875590.1644819,EV-006,0.06153512001037598
1768875590.2062483,EV-001,0.05191397666931152
1768875590.264752,EV-001,0.05885505676269531
1768875590.328834,EV-006,0.07080388069152832
1768875590.372141,EV-006,0.06287193298339844
1768875590.4120438,EV-020,0.050927162170410156
1768875590.4634707,EV-017,0.05142688751220703
1768875590.5231094,EV-005,0.05963873863220215
1768875590.5764513,EV-016,0.0616147518157959
1768875590.6206539,EV-003,0.05467057228088379
1768875590.687559,EV-005,0.06893444061279297
1768875590.7300153,EV-002,0.058092355728149414
1768875590.7792683,EV-006,0.05452847480773926
1768875590.848547,EV-017,0.07298994064331055
1768875590.8915472,EV-010,0.0640420913696289
1768875590.9348872,EV-010,0.055605173110961914
1768875590.9772372,EV-004,0.046883344650268555
1768875591.0405269,EV-011,0.05950307846069336
1768875591.0867712,EV-007,0.05509543418884277
1768875591.1382947,EV-014,0.05570673942565918
1768875591.179897,EV-005,0.046820640563964844
1768875591.2490673,EV-009,0.06444358825683594
1768875591.2924697,EV-009,0.05706048011779785
1768875591.3551981,EV-011,0.06745505332946777
1768875591.4003618,EV-009,0.05896496772766113
1768875591.4575088,EV-004,0.0634453296661377
1768875591.5030572,EV-002,0.05800366401672363
1768875591.5567856,EV-020,0.060101985931396484
1768875591.60144,EV-013,0.05272078514099121
1768875591.6714284,EV-008,0.0620572566986084
1768875591.7146387,EV-017,0.05238914489746094
1768875591.7779682,EV-005,0.06488037109375
1768875591.8209896,EV-011,0.05751347541809082
1768875591.866475,EV-010,0.051788330078125
1768875591.9158747,EV-015,0.047380924224853516
1768875591.978514,EV-011,0.0594334602355957
1768875592.0211508,EV-003,0.05045580863952637
1768875592.0733557,EV-001,0.05220484733581543
1768875592.137455,EV-010,0.06511902809143066
1768875592.1828983,EV-001,0.059918880462646484
1768875592.2273378,EV-013,0.05369114875793457
1768875592.2966495,EV-003,0.06931161880493164
1768875592.3401961,EV-014,0.060550689697265625
1768875592.3851428,EV-015,0.053597450256347656
1768875592.4365127,EV-001,0.05278897285461426
1768875592.4898696,EV-009,0.05232405662536621
1768875592.5441918,EV-007,0.05529594421386719
1768875592.608616,EV-012,0.06773614883422852
1768875592.6515875,EV-011,0.059477806091308594
1768875592.6986856,EV-015,0.05475282669067383
1768875592.7465134,EV-017,0.0511782169342041
1768875592.8066967,EV-004,0.06018328666687012
1768875592.8545432,EV-001,0.05589413642883301
1768875592.9010472,EV-016,0.050566673278808594
1768875592.9671197,EV-002,0.06607246398925781
1768875593.0111542,EV-012,0.059439897537231445
1768875593.0544026,EV-019,0.051406145095825195
1768875593.10629,EV-010,0.05188751220703125
1768875593.1748257,EV-014,0.06954431533813477
1768875593.1753385,EV-009,0.019303321838378906
1768875593.2574456,EV-011,0.0509638786315918
1768875593.3186977,EV-011,0.06125211715698242
1768875593.367702,EV-004,0.05865216255187988
1768875593.4121528,EV-018,0.052036285400390625
1768875593.4638045,EV-010,0.05269050598144531
1768875593.5228136,EV-016,0.05900907516479492
1768875593.5712829,EV-018,0.05524039268493652
1768875593.6252503,EV-002,0.05598592758178711
1768875593.681953,EV-012,0.05716705322265625
1768875593.7304428,EV-019,0.05397844314575195
1768875593.7786813,EV-005,0.05125284194946289
1768875593.8427784,EV-016,0.06409716606140137
1768875593.886352,EV-019,0.050881147384643555
1768875593.9501753,EV-003,0.06382322311401367
1768875593.9899285,EV-017,0.052074432373046875
1768875594.042719,EV-012,0.05279040336608887
1768875594.0820484,EV-011,0.04133939743041992
1768875594.1500037,EV-016,0.0583500862121582
1768875594.1955826,EV-017,0.05229473114013672
1768875594.2608356,EV-005,0.06691360473632812
1768875594.3038082,EV-018,0.05421280860900879
1768875594.3543794,EV-008,0.05359768867492676
1768875594.4107642,EV-003,0.05682969093322754
1768875594.4729586,EV-005,0.06534767150878906
1768875594.5156384,EV-014,0.056595802307128906
1768875594.5680478,EV-001,0.0570981502532959
1768875594.618614,EV-020,0.056572914123535156
1768875594.6666174,EV-006,0.05167746543884277
1768875594.714866,EV-015,0.04889845848083496
1768875594.7746675,EV-015,0.056169748306274414
1768875594.8265285,EV-001,0.05668950080871582
1768875594.8623168,EV-002,0.04216647148132324
1768875594.9342608,EV-004,0.06358075141906738
1768875594.977754,EV-004,0.05637860298156738
1768875595.019244,EV-001,0.04708123207092285
1768875595.0747006,EV-011,0.05119204521179199
1768875595.1395469,EV-004,0.06484627723693848
1768875595.1902657,EV-014,0.06457901000976562
1768875595.245259,EV-018,0.05776214599609375
1768875595.2919996,EV-007,0.05301547050476074
1768875595.3432128,EV-004,0.05327486991882324
1768875595.4035852,EV-015,0.06261944770812988
1768875595.447179,EV-015,0.053534507751464844
1768875595.49813,EV-010,0.053018808364868164
1768875595.560206,EV-004,0.06207585334777832
1768875595.6077583,EV-005,0.05628848075866699
1768875595.6557896,EV-020,0.05241274833679199
1768875595.7145493,EV-005,0.05977177619934082
1768875595.7579834,EV-018,0.051479339599609375
1768875595.813455,EV-014,0.05647850036621094
1768875595.8703437,EV-020,0.06239056587219238
1768875595.9108233,EV-014,0.05171918869018555
1768875595.962841,EV-010,0.0520176887512207
1768875596.020735,EV-020,0.05933880805969238
1768875596.070679,EV-014,0.05810976028442383
1768875596.1142044,EV-002,0.05077815055847168
1768875596.169626,EV-020,0.05542159080505371
1768875596.2338598,EV-003,0.06572747230529785
1768875596.2797065,EV-014,0.06095623970031738
1768875596.3245883,EV-010,0.052890777587890625
1768875596.3806975,EV-001,0.05811715126037598
1768875596.4261153,EV-008,0.05120253562927246
1768875596.4773707,EV-005,0.05125546455383301
1768875596.5431838,EV-005,0.06581306457519531
1768875596.5453382,EV-003,0.015963077545166016
1768875596.6385674,EV-017,0.057640790939331055
1768875596.685063,EV-001,0.05268239974975586
1768875596.7461765,EV-002,0.06274080276489258
1768875596.7920237,EV-003,0.056411027908325195
1768875596.8382802,EV-009,0.0511171817779541
1768875596.9067147,EV-006,0.06843447685241699
1768875596.9072232,EV-009,0.018129587173461914
1768875596.9911714,EV-005,0.05095863342285156
1768875597.0420227,EV-014,0.05085134506225586
1768875597.102558,EV-007,0.06053519248962402
1768875597.145387,EV-020,0.05194807052612305
1768875597.1982436,EV-006,0.0528566837310791
1768875597.264323,EV-018,0.06722593307495117
1768875597.308027,EV-004,0.06018352508544922
1768875597.3547196,EV-013,0.05579686164855957
1768875597.4041266,EV-005,0.05431246757507324
1768875597.468882,EV-014,0.06837010383605957
1768875597.5111012,EV-014,0.058054208755493164
1768875597.5673645,EV-009,0.0605471134185791
1768875597.5771687,EV-017,0.019419193267822266
1768875597.6725945,EV-003,0.061975717544555664
1768875597.7180712,EV-003,0.05601811408996582
1768875597.7765038,EV-003,0.06357908248901367
1768875597.8220375,EV-005,0.0583953857421875
1768875597.8651578,EV-007,0.04984569549560547
1768875597.9304528,EV-014,0.056981801986694336
1768875597.9782608,EV-008,0.05365395545959473
1768875598.0263548,EV-001,0.0506439208984375
1768875598.0905845,EV-001,0.06422972679138184
1768875598.091089,EV-002,0.01350259780883789
1768875598.1823325,EV-016,0.053709983825683594
1768875598.232447,EV-013,0.0532526969909668
1768875598.2964542,EV-001,0.06686782836914062
1768875598.3404572,EV-006,0.05759000778198242
1768875598.3881643,EV-003,0.05372452735900879
1768875598.4523394,EV-018,0.06519079208374023
1768875598.495306,EV-007,0.05627083778381348
1768875598.5431714,EV-013,0.05294489860534668
1768875598.5977595,EV-003,0.05637049674987793
1768875598.6518338,EV-012,0.05971169471740723
1768875598.6935663,EV-007,0.050624847412109375
1768875598.746559,EV-016,0.05299258232116699
1768875598.8095658,EV-010,0.06430745124816895
1768875598.8533888,EV-012,0.05744624137878418
1768875598.8987138,EV-015,0.05085182189941406
1768875598.9543996,EV-016,0.05568575859069824
1768875598.9983456,EV-013,0.04800701141357422
1768875599.058306,EV-010,0.05730319023132324
1768875599.099491,EV-010,0.04758000373840332
1768875599.1675217,EV-018,0.06409692764282227
1768875599.2053676,EV-011,0.05097699165344238
1768875599.2578359,EV-012,0.052468299865722656
1768875599.311455,EV-017,0.05458784103393555
1768875599.3707595,EV-001,0.06254172325134277
1768875599.4171565,EV-005,0.05108833312988281
